data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,longitude,latitude,Location 1
Pre May 16,X000259,COMPLETED,2010,Melbourne (CBD),95,A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,500323,,,,,34,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,144.9626102,-37.80894115,POINT (144.9626102 -37.80894115)
Pre May 16,X000365,COMPLETED,2003,Carlton,240,131-137 Barry Street CARLTON VIC 3053,502486,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,144.9593768,-37.80082008,POINT (144.9593768 -37.80082008)
Pre May 16,X000576,COMPLETED,2013,West Melbourne (Residential),418,199-213 Hawke Street WEST MELBOURNE VIC 3003,516626,,,,,3,12,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9447184,-37.80952129,POINT (144.9447184 -37.80952129)
Pre May 16,X000577,COMPLETED,2011,West Melbourne (Residential),418,230-238 Roden Street WEST MELBOURNE VIC 3003,528836,,,,,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9448076,-37.80972102,POINT (144.9448076 -37.80972102)
Pre May 16,X000547,COMPLETED,2004,North Melbourne,377,2-6 High Street NORTH MELBOURNE VIC 3051,533327,,,,,6,4,0,0,0,0,116,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9539186,-37.79988631,POINT (144.9539186 -37.79988631)
Pre May 16,X000408,COMPLETED,2014,Carlton,263,2-14 Leicester Street CARLTON VIC 3053,533992,,,,,19,283,0,197,86,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,85,0,0,144.9603004,-37.80604262,POINT (144.9603004 -37.80604262)
Pre May 16,X000370,COMPLETED,2003,Carlton,245,Uropa Apartments 604-640 Swanston Street CARLTON VIC 3053,538825,,,,,12,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,144.9643355,-37.80194791,POINT (144.9643355 -37.80194791)
Pre May 16,X000284,COMPLETED,2015,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,,,,,12,54,0,22,32,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,144.9566355,-37.80969653,POINT (144.9566355 -37.80969653)
Pre May 16,X000285,COMPLETED,2011,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,,,,,11,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,144.9566355,-37.80969653,POINT (144.9566355 -37.80969653)
Pre May 16,X000286,COMPLETED,2012,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,,,,,19,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9566355,-37.80969653,POINT (144.9566355 -37.80969653)
Pre May 16,X000524,COMPLETED,2014,North Melbourne,369,79-89 Leveson Street NORTH MELBOURNE VIC 3051,556344,,,,,4,21,0,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9509233,-37.80239447,POINT (144.9509233 -37.80239447)
Pre May 16,X000126,COMPLETED,2002,Melbourne (CBD),51,City Point On Bourke Apartments 654-670 Bourke Street MELBOURNE VIC 3000,558316,,,,,31,298,0,0,0,0,0,0,0,0,0,0,0,0,0,87,110,0,0,0,0,0,0,0,0,0,0,144.9540369,-37.81627029,POINT (144.9540369 -37.81627029)
Pre May 16,X000998,COMPLETED,2002,West Melbourne (Industrial),"1,014",72-96 Dynon Road WEST MELBOURNE VIC 3003,558529,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,144.9337362,-37.80319479,POINT (144.9337362 -37.80319479)
Pre May 16,X000893,COMPLETED,2006,Southbank,801,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,559161,,,,,92,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,217",0,0,0,0,0,0,0,0,0,0,144.964533,-37.82167274,POINT (144.964533 -37.82167274)
Pre May 16,X000188,COMPLETED,2002,Melbourne (CBD),73,Victorian County Court 240-278 William Street MELBOURNE VIC 3000,559300,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,732",72,0,0,0,0,0,0,0,0,0,0,144.9576684,-37.81301404,POINT (144.9576684 -37.81301404)
Pre May 16,X000187,COMPLETED,2002,Melbourne (CBD),73,458-468 Lonsdale Street MELBOURNE VIC 3000,559301,,,,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,387",0,0,0,0,0,0,0,0,0,0,0,144.9583507,-37.81305655,POINT (144.9583507 -37.81305655)
Pre May 16,X001120,COMPLETED,2002,Docklands,"1,109",The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,560001,,,,,23,154,0,0,0,0,0,0,0,0,0,22,22,0,0,453,425,0,0,0,0,0,0,0,0,0,0,144.94123,-37.81459063,POINT (144.94123 -37.81459063)
Pre May 16,X001107,COMPLETED,2002,Docklands,"1,109",24-42 Newquay Promenade DOCKLANDS VIC 3008,560004,,,,,5,413,0,0,0,0,0,0,0,0,0,0,0,0,0,547,382,0,0,0,0,0,0,0,0,0,0,144.9421716,-37.81436322,POINT (144.9421716 -37.81436322)
Pre May 16,X000803,COMPLETED,2002,Docklands,773,50-56 Lorimer Street DOCKLANDS VIC 3008,560261,,,,,31,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,144.9474817,-37.82482677,POINT (144.9474817 -37.82482677)
Pre May 16,X000805,COMPLETED,2003,Docklands,773,58-70 Lorimer Street DOCKLANDS VIC 3008,560266,,,,,21,291,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,590","4,956",0,0,0,0,0,0,0,0,0,0,144.9464361,-37.82485726,POINT (144.9464361 -37.82485726)
Pre May 16,X001122,COMPLETED,2015,Docklands,"1,109",Ron Barassi Senior Park 492-534 Docklands Drive DOCKLANDS VIC 3008,561107,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,78,10,0,144.9346538,-37.81655265,POINT (144.9346538 -37.81655265)
Pre May 16,X000406,COMPLETED,2003,Carlton,263,Bouverie Close Apartments 1-19 Bouverie Street CARLTON VIC 3053,563935,,,,,10,155,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,144.9610904,-37.80609301,POINT (144.9610904 -37.80609301)
Pre May 16,X000407,COMPLETED,2010,Carlton,263,194-208 Victoria Street CARLTON VIC 3053,563936,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,144.9606615,-37.80608438,POINT (144.9606615 -37.80608438)
Pre May 16,X000379,COMPLETED,2007,Carlton,254,114-118 Cardigan Street CARLTON VIC 3053,565100,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,212",0,0,0,0,0,0,0,0,0,0,0,144.9651925,-37.80392907,POINT (144.9651925 -37.80392907)
Pre May 16,X000247,COMPLETED,2002,Melbourne (CBD),93,Wills Tower & Wills Court 28 Wills Street MELBOURNE VIC 3000,565462,,,,,26,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9572399,-37.81067742,POINT (144.9572399 -37.81067742)
Pre May 16,X000123,COMPLETED,2007,Melbourne (CBD),51,NEO 200 Apartments 182-200 Spencer Street MELBOURNE VIC 3000,566659,,,,,43,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9532989,-37.81625419,POINT (144.9532989 -37.81625419)
Pre May 16,X000601,COMPLETED,2005,West Melbourne (Residential),438,37-47 Rosslyn Street WEST MELBOURNE VIC 3003,568042,,,,,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9530816,-37.80777973,POINT (144.9530816 -37.80777973)
Pre May 16,X000277,COMPLETED,2015,West Melbourne (Residential),101,34-36 Jeffcott Street WEST MELBOURNE VIC 3003,569276,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,9,7,0,144.9521597,-37.81142131,POINT (144.9521597 -37.81142131)
Pre May 16,X000895,COMPLETED,2002,Southbank,801,64-78 City Road SOUTHBANK VIC 3006,570659,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,455",681,0,0,0,0,0,0,0,0,0,0,144.9651292,-37.8217528,POINT (144.9651292 -37.8217528)
Pre May 16,X000921,COMPLETED,2014,Southbank,810,110-120 Kavanagh Street SOUTHBANK VIC 3006,570683,,,,,37,409,0,116,259,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,355,0,144.9620594,-37.82548253,POINT (144.9620594 -37.82548253)
Pre May 16,X000896,COMPLETED,2002,Southbank,801,Travelodge 9 Riverside Quay SOUTHBANK VIC 3006,570811,,,,,11,0,0,0,0,0,0,0,0,0,275,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9652369,-37.82133225,POINT (144.9652369 -37.82133225)
Pre May 16,X000484,COMPLETED,2006,North Melbourne,345,520-528 Victoria Street NORTH MELBOURNE VIC 3051,570824,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,"1,000",0,0,0,0,0,0,0,0,0,0,144.9487145,-37.80474818,POINT (144.9487145 -37.80474818)
Pre May 16,X000882,COMPLETED,2015,Port Melbourne,790,42-50 Wirraway Drive PORT MELBOURNE VIC 3207,570826,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,059",0,0,"1,569",0,0,0,0,0,62,0,0,144.908192,-37.82651064,POINT (144.908192 -37.82651064)
Pre May 16,X000875,COMPLETED,2015,Port Melbourne,790,294-308 Lorimer Street PORT MELBOURNE VIC 3207,570827,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,415,0,"2,158",0,0,0,0,0,66,0,0,144.9073333,-37.82542011,POINT (144.9073333 -37.82542011)
Pre May 16,X000333,COMPLETED,2003,Carlton,205,740-750 Swanston Street CARLTON VIC 3053,573290,,,,,13,0,0,0,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.964765,-37.79900074,POINT (144.964765 -37.799000740000004)
Pre May 16,X000505,COMPLETED,2007,North Melbourne,361,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,573297,,,,,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,144.957983,-37.80571983,POINT (144.957983 -37.80571983)
Pre May 16,X000508,COMPLETED,2008,North Melbourne,361,9-13 O'Connell Street NORTH MELBOURNE VIC 3051,573298,,,,,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,144.9579056,-37.8056038,POINT (144.9579056 -37.8056038)
Pre May 16,X001110,COMPLETED,2003,Docklands,"1,109",The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,573327,,,,,25,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,144.9406747,-37.81492046,POINT (144.9406747 -37.81492046)
Pre May 16,X000005,COMPLETED,2002,Melbourne (CBD),6,Federation Square 2-20 Swanston Street MELBOURNE VIC 3000,573333,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,125","1,590",132,0,0,0,"6,222","16,073",0,0,0,0,144.9698244,-37.81778894,POINT (144.9698244 -37.81778894)
Pre May 16,X001023,COMPLETED,2012,Docklands,"1,103",Lacrosse Docklands 673-683 La Trobe Street DOCKLANDS VIC 3008,573400,,,,,20,312,0,69,243,0,0,0,0,0,0,0,0,0,0,"1,995",670,0,0,0,0,0,0,0,167,0,0,144.9474887,-37.81489076,POINT (144.9474887 -37.81489076)
Pre May 16,X001027,COMPLETED,2013,Docklands,"1,103",Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,573401,,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59,424","1,276",0,0,0,0,0,"2,245",0,145,600,0,144.9493798,-37.81717768,POINT (144.9493798 -37.81717768)
Pre May 16,X001022,COMPLETED,2006,Docklands,"1,103",Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,573403,,,,,43,448,0,0,0,0,0,0,0,0,0,105,105,0,0,"10,290","1,026",0,0,0,0,0,0,0,0,0,0,144.9473582,-37.81813959,POINT (144.9473582 -37.81813959)
Pre May 16,X001063,COMPLETED,2004,Docklands,"1,108",National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,573414,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,652","2,786",0,0,0,0,0,0,0,0,0,0,144.9450783,-37.81885013,POINT (144.9450783 -37.81885013)
Pre May 16,X000675,COMPLETED,2003,Kensington,559,Vue Apartments 56-80 Speakmen Street KENSINGTON VIC 3031,573767,,,,,12,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9163012,-37.79379843,POINT (144.9163012 -37.79379843)
Pre May 16,X000276,COMPLETED,2012,West Melbourne (Residential),101,33-43 Batman Street WEST MELBOURNE VIC 3003,573825,,,,,14,137,0,91,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9519003,-37.81101518,POINT (144.9519003 -37.81101518)
Pre May 16,X000897,COMPLETED,2005,Southbank,802,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,575820,,,,,60,532,0,0,0,0,0,0,0,0,0,0,0,0,0,209,615,0,0,0,0,0,0,0,0,0,0,144.962176,-37.82171664,POINT (144.962176 -37.82171664)
Pre May 16,X000900,COMPLETED,2005,Southbank,802,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,575821,,,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57,558",391,0,0,0,0,0,0,0,0,0,0,144.9626238,-37.82221431,POINT (144.9626238 -37.82221431000001)
Pre May 16,X001029,COMPLETED,2004,Docklands,"1,104",Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,,,,,15,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9478097,-37.8191795,POINT (144.9478097 -37.8191795)
Pre May 16,X001030,COMPLETED,2004,Docklands,"1,104",Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,,,,,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,308,410,0,0,0,0,0,0,0,0,0,0,144.9478097,-37.8191795,POINT (144.9478097 -37.8191795)
Pre May 16,X001031,COMPLETED,2007,Docklands,"1,104",Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,,,,,6,73,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,226",581,0,0,0,0,0,0,0,0,0,0,144.9478097,-37.8191795,POINT (144.9478097 -37.8191795)
Pre May 16,X001032,COMPLETED,2005,Docklands,"1,104",Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,,,,,15,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9478097,-37.8191795,POINT (144.9478097 -37.8191795)
Pre May 16,X000924,COMPLETED,2004,Southbank,810,171-193 City Road SOUTHBANK VIC 3006,576746,,,,,37,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9622032,-37.82474333,POINT (144.9622032 -37.82474333)
Pre May 16,X000927,COMPLETED,2002,Southbank,810,Victoria Tower 94-108 Kavanagh Street SOUTHBANK VIC 3006,576747,,,,,30,244,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,144.9625372,-37.82512551,POINT (144.9625372 -37.82512551)
Pre May 16,X000926,COMPLETED,2002,Southbank,810,Sentinel 70-92 Kavanagh Street SOUTHBANK VIC 3006,576748,,,,,34,275,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,144.9630402,-37.82467375,POINT (144.9630402 -37.82467375)
Pre May 16,X000815,COMPLETED,2002,Docklands,773,72-82 Lorimer Street DOCKLANDS VIC 3008,577280,,,,,30,109,0,0,0,0,0,0,0,0,0,0,0,0,0,79,119,0,0,0,0,0,0,0,0,0,0,144.9449701,-37.82470899,POINT (144.9449701 -37.82470899)
Pre May 16,X001043,COMPLETED,2004,Docklands,"1,105",694-704 Collins Street DOCKLANDS VIC 3008,578095,,,,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,407",0,0,0,0,0,0,0,0,0,0,0,144.9508541,-37.81950557,POINT (144.9508541 -37.81950557)
Pre May 16,X001044,COMPLETED,2010,Docklands,"1,105",715-727 Bourke Street DOCKLANDS VIC 3008,578096,,,,,18,0,0,0,0,0,0,0,0,0,294,0,294,0,0,0,"2,747",0,0,0,0,0,0,0,0,0,0,144.9502449,-37.81866156,POINT (144.9502449 -37.81866156)
Pre May 16,X000589,COMPLETED,2004,West Melbourne (Residential),428,227-235 Roden Street WEST MELBOURNE VIC 3003,579360,,,,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9453763,-37.81008162,POINT (144.9453763 -37.81008162)
Pre May 16,X000817,COMPLETED,2005,Docklands,773,"90 Lorimer Street, DOCKLANDS VIC 3008",665148,579362,,,,30,191,0,0,0,0,0,0,0,0,0,0,0,0,0,387,175,0,0,0,0,0,0,0,0,0,0,144.9431953,-37.82430056,POINT (144.9431953 -37.82430056)
Pre May 16,X000771,COMPLETED,2013,Docklands,773,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,579363,,,,,31,201,0,51,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9412209,-37.82355726,POINT (144.9412209 -37.82355726)
Pre May 16,X000203,COMPLETED,2006,Melbourne (CBD),78,32-54 Lonsdale Street MELBOURNE VIC 3000,580091,,,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69,261",580,0,0,0,0,0,0,0,0,0,0,144.9707289,-37.80919616,POINT (144.9707289 -37.80919616)
Pre May 16,X000655,COMPLETED,2004,Kensington,520,50-54 Henry Street KENSINGTON VIC 3031,580219,,,,,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9265052,-37.79550649,POINT (144.9265052 -37.79550649)
Pre May 16,X000650,COMPLETED,2004,Kensington,520,39 Kensington Road KENSINGTON VIC 3031,580220,,,,,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9259711,-37.79538182,POINT (144.92597110000003 -37.79538182)
Pre May 16,X000658,COMPLETED,2004,Kensington,520,59-63 Kensington Road KENSINGTON VIC 3031,580221,,,,,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9253768,-37.79572597,POINT (144.9253768 -37.79572597)
Pre May 16,X000702,COMPLETED,2009,East Melbourne,655,239-293 Wellington Parade South EAST MELBOURNE VIC 3002,580629,,,,,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,637",0,0,0,0,0,0,0,0,0,0,0,144.9758795,-37.81643413,POINT (144.9758795 -37.81643413)
Pre May 16,X000676,COMPLETED,2003,Kensington,559,186 Stockmans Way KENSINGTON VIC 3031,580961,,,,,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.917451,-37.79312462,POINT (144.917451 -37.79312462000001)
Pre May 16,X000366,COMPLETED,2003,Carlton,240,143-151 Barry Street CARLTON VIC 3053,581299,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,144.9594299,-37.80052593,POINT (144.9594299 -37.80052593)
Pre May 16,X000639,COMPLETED,2006,Kensington,508,1-3 Bruce Street KENSINGTON VIC 3031,581558,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,144.9333662,-37.79807269,POINT (144.9333662 -37.79807269)
Pre May 16,X001104,COMPLETED,2005,Docklands,"1,109",The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,584059,,,,,22,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9437003,-37.81381311,POINT (144.9437003 -37.81381311)
Pre May 16,X000469,COMPLETED,2014,North Melbourne,336,714-720 Queensberry Street NORTH MELBOURNE VIC 3051,585863,,,,,4,26,0,4,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,144.94336,-37.80205375,POINT (144.94336 -37.80205375)
Pre May 16,X000696,COMPLETED,2004,East Melbourne,621,9-19 Eades Street EAST MELBOURNE VIC 3002,586152,,,,,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.980742,-37.80963588,POINT (144.980742 -37.80963588)
Pre May 16,X000313,COMPLETED,2011,Melbourne (CBD),115,475-497 Swanston Street MELBOURNE VIC 3000,587480,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,320,0,0,0,0,0,0,0,0,0,144.9620895,-37.8072889,POINT (144.9620895 -37.8072889)
Pre May 16,X000314,COMPLETED,2007,Melbourne (CBD),115,475-497 Swanston Street MELBOURNE VIC 3000,587480,,,,,49,520,0,0,0,0,0,0,0,0,0,66,66,0,0,0,"2,344",0,0,0,0,909,0,0,0,0,0,144.9620895,-37.8072889,POINT (144.9620895 -37.8072889)
Pre May 16,X001051,COMPLETED,2005,Docklands,"1,105",V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,588061,,,,,19,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,144.9507623,-37.82150808,POINT (144.9507623 -37.82150808)
Pre May 16,X001013,COMPLETED,2004,Docklands,"1,102",The Innovation Building 192 Harbour Esplanade DOCKLANDS VIC 3008,588806,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9454003,-37.81396622,POINT (144.9454003 -37.81396622)
Pre May 16,X000870,COMPLETED,2010,Port Melbourne,790,262-276 Lorimer Street PORT MELBOURNE VIC 3207,589450,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,605",0,488,"9,562",0,0,489,0,0,0,0,0,144.9049844,-37.82647794,POINT (144.9049844 -37.82647794)
Pre May 16,X000873,COMPLETED,2010,Port Melbourne,790,278-284 Lorimer Street PORT MELBOURNE VIC 3207,589452,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,0,0,0,0,0,0,0,0,0,144.9058038,-37.82589323,POINT (144.9058038 -37.82589323)
Pre May 16,X000874,COMPLETED,2010,Port Melbourne,790,286-292 Lorimer Street PORT MELBOURNE VIC 3207,589454,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,365,3083,0,0,0,0,0,0,0,0,0,144.906248,-37.82561428,POINT (144.906248 -37.82561428)
Pre May 16,X000881,COMPLETED,2009,Port Melbourne,790,38-46 Sabre Drive PORT MELBOURNE VIC 3207,589462,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,675,0,0,155,0,0,0,0,0,144.9063357,-37.82797662,POINT (144.9063357 -37.82797662)
Pre May 16,X000867,COMPLETED,2009,Port Melbourne,790,1-7 Wharf Road PORT MELBOURNE VIC 3207,589465,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,144.9065339,-37.82857978,POINT (144.9065339 -37.82857978)
Pre May 16,X000889,COMPLETED,2011,Port Melbourne,790,9-15 Wharf Road PORT MELBOURNE VIC 3207,589466,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,144.9069827,-37.82830753,POINT (144.9069827 -37.82830753)
Pre May 16,X000868,COMPLETED,2010,Port Melbourne,790,19-25 Wharf Road PORT MELBOURNE VIC 3207,589467,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,032",0,1661,0,0,0,0,0,0,0,0,0,144.9075923,-37.82794007,POINT (144.9075923 -37.82794007)
Pre May 16,X000653,COMPLETED,2011,Kensington,520,42 Derby Street KENSINGTON VIC 3031,589552,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9273078,-37.79637578,POINT (144.9273078 -37.79637578)
Pre May 16,X000652,COMPLETED,2004,Kensington,520,41-57 Kensington Road KENSINGTON VIC 3031,589625,,,,,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9256939,-37.79554179,POINT (144.9256939 -37.79554179000001)
Pre May 16,X000660,COMPLETED,2004,Kensington,520,64-76 Henry Street KENSINGTON VIC 3031,589626,,,,,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9259484,-37.79577971,POINT (144.9259484 -37.79577971)
Pre May 16,X000651,COMPLETED,2004,Kensington,520,4-12 Derby Street KENSINGTON VIC 3031,589627,,,,,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9263608,-37.79535005,POINT (144.9263608 -37.79535005)
Pre May 16,X000657,COMPLETED,2004,Kensington,520,58-62 Henry Street KENSINGTON VIC 3031,589648,,,,,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.926202,-37.79563228,POINT (144.926202 -37.79563228)
Pre May 16,X000668,COMPLETED,2004,Kensington,520,78-82 Henry Street KENSINGTON VIC 3031,589649,,,,,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9256947,-37.79592719,POINT (144.9256947 -37.79592719)
Pre May 16,X000526,COMPLETED,2007,North Melbourne,370,23 Arden Street NORTH MELBOURNE VIC 3051,592679,,,,,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9512149,-37.80127951,POINT (144.9512149 -37.80127951)
Pre May 16,X000527,COMPLETED,2004,North Melbourne,370,25 Arden Street NORTH MELBOURNE VIC 3051,592683,,,,,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9510637,-37.80130917,POINT (144.95106370000002 -37.80130917)
